#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
126,0.53,0.895737,0.987748,126,0.910642,0.834214,16,4,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,925,813,127,0.49,0.01,0.03,0.02
103,0.52,0.901021,0.990986,103,0.915495,0.842239,16,4,-1.00,3,8,2,1,3,0.9,0.8,0.2,0.2,925,730,104,0.50,0.00,0.02,0.03
30,0.51,0.929529,0.996964,30,0.933027,0.872058,16,4,-1.00,3,8,2,1,4,0.9,0.8,0.2,0.2,925,166,31,0.50,0.00,0.01,0.03
23,0.51,0.933446,0.997036,23,0.936707,0.878769,16,4,-1.00,3,8,2,1,5,0.9,0.8,0.2,0.2,925,133,23,0.50,0.01,0.00,0.02
102,0.50,0.898981,0.991313,102,0.914651,0.840780,16,4,-1.00,3,8,4,1,2,0.9,0.8,0.2,0.2,925,828,103,0.48,0.00,0.02,0.02
92,0.51,0.902279,0.992053,92,0.917191,0.845121,16,4,-1.00,3,8,4,1,3,0.9,0.8,0.2,0.2,925,803,93,0.47,0.01,0.03,0.02
29,0.50,0.924085,0.997305,29,0.933508,0.873206,16,4,-1.00,3,8,4,1,4,0.9,0.8,0.2,0.2,925,198,30,0.49,0.00,0.01,0.02
21,0.50,0.931532,0.998650,21,0.937063,0.879471,16,4,-1.00,3,8,4,1,5,0.9,0.8,0.2,0.2,925,140,21,0.49,0.00,0.01,0.02
131,0.50,0.895180,0.987395,131,0.910227,0.833583,16,4,-1.00,3,12,2,1,2,0.9,0.8,0.2,0.2,925,1233,132,0.47,0.00,0.03,0.03
107,0.51,0.900391,0.990424,107,0.914870,0.841238,16,4,-1.00,3,12,2,1,3,0.9,0.8,0.2,0.2,925,1110,108,0.48,0.00,0.03,0.03
37,0.50,0.923351,0.995208,37,0.931215,0.869144,16,4,-1.00,3,12,2,1,4,0.9,0.8,0.2,0.2,925,255,38,0.48,0.01,0.01,0.03
27,0.49,0.931993,0.996052,27,0.935356,0.876315,16,4,-1.00,3,12,2,1,5,0.9,0.8,0.2,0.2,925,196,27,0.48,0.00,0.01,0.03
106,0.50,0.899202,0.991488,106,0.914235,0.840108,16,4,-1.00,3,12,4,1,2,0.9,0.8,0.2,0.2,925,1255,107,0.47,0.01,0.02,0.02
94,0.53,0.902565,0.992072,94,0.917118,0.845000,16,4,-1.00,3,12,4,1,3,0.9,0.8,0.2,0.2,925,1214,95,0.50,0.01,0.02,0.02
29,0.51,0.925592,0.997307,29,0.934007,0.874097,16,4,-1.00,3,12,4,1,4,0.9,0.8,0.2,0.2,925,303,30,0.49,0.01,0.01,0.02
22,0.52,0.931867,0.998710,22,0.937011,0.879388,16,4,-1.00,3,12,4,1,5,0.9,0.8,0.2,0.2,925,209,22,0.50,0.00,0.02,0.02
130,0.51,0.894952,0.986974,130,0.910281,0.833652,16,4,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,925,1631,131,0.48,0.00,0.03,0.02
108,0.52,0.900549,0.990092,108,0.914823,0.841162,16,4,-1.00,3,16,2,1,3,0.9,0.8,0.2,0.2,925,1469,109,0.49,0.00,0.03,0.02
37,0.52,0.924456,0.994865,37,0.931282,0.869158,16,4,-1.00,3,16,2,1,4,0.9,0.8,0.2,0.2,925,335,38,0.49,0.01,0.02,0.02
27,0.51,0.931993,0.996052,27,0.935356,0.876315,16,4,-1.00,3,16,2,1,5,0.9,0.8,0.2,0.2,925,255,27,0.49,0.01,0.01,0.02
109,0.52,0.898345,0.990503,109,0.913624,0.839191,16,4,-1.00,3,16,4,1,2,0.9,0.8,0.2,0.2,925,1666,110,0.49,0.00,0.03,0.02
94,0.53,0.902565,0.992072,94,0.917118,0.845000,16,4,-1.00,3,16,4,1,3,0.9,0.8,0.2,0.2,925,1611,95,0.50,0.00,0.03,0.02
30,0.51,0.925300,0.997124,30,0.933638,0.873443,16,4,-1.00,3,16,4,1,4,0.9,0.8,0.2,0.2,925,396,31,0.49,0.01,0.01,0.02
23,0.48,0.931113,0.998766,23,0.936066,0.877690,16,4,-1.00,3,16,4,1,5,0.9,0.8,0.2,0.2,925,282,23,0.47,0.00,0.01,0.03
49,0.52,0.919894,0.997476,49,0.927489,0.862505,16,4,-1.00,4,8,2,1,2,0.9,0.8,0.2,0.2,382,270,50,0.50,0.01,0.01,0.03
45,0.52,0.920694,0.997275,45,0.928630,0.864503,16,4,-1.00,4,8,2,1,3,0.9,0.8,0.2,0.2,382,262,46,0.49,0.01,0.02,0.02
35,0.51,0.924031,0.996679,35,0.931754,0.870020,16,4,-1.00,4,8,2,1,4,0.9,0.8,0.2,0.2,382,226,36,0.49,0.00,0.02,0.02
24,0.50,0.932998,0.997125,24,0.936450,0.878304,16,4,-1.00,4,8,2,1,5,0.9,0.8,0.2,0.2,382,150,24,0.48,0.00,0.02,0.02
34,0.50,0.921436,0.997719,34,0.931728,0.870097,16,4,-1.00,4,8,4,1,2,0.9,0.8,0.2,0.2,382,236,35,0.49,0.00,0.01,0.04
33,0.51,0.921297,0.997655,33,0.931750,0.870125,16,4,-1.00,4,8,4,1,3,0.9,0.8,0.2,0.2,382,236,34,0.50,0.00,0.01,0.03
29,0.51,0.925145,0.997231,29,0.933815,0.873783,16,4,-1.00,4,8,4,1,4,0.9,0.8,0.2,0.2,382,227,30,0.50,0.01,0.00,0.03
21,0.51,0.931532,0.998650,21,0.937063,0.879471,16,4,-1.00,4,8,4,1,5,0.9,0.8,0.2,0.2,382,149,21,0.49,0.01,0.01,0.02
53,0.51,0.919799,0.996757,53,0.926833,0.861323,16,4,-1.00,4,12,2,1,2,0.9,0.8,0.2,0.2,382,403,54,0.49,0.00,0.02,0.03
49,0.52,0.920196,0.996304,49,0.927809,0.863073,16,4,-1.00,4,12,2,1,3,0.9,0.8,0.2,0.2,382,392,50,0.50,0.01,0.01,0.02
38,0.52,0.923729,0.995746,38,0.931261,0.869181,16,4,-1.00,4,12,2,1,4,0.9,0.8,0.2,0.2,382,340,39,0.50,0.00,0.02,0.02
27,0.51,0.931993,0.996052,27,0.935356,0.876315,16,4,-1.00,4,12,2,1,5,0.9,0.8,0.2,0.2,382,228,27,0.49,0.00,0.02,0.02
37,0.50,0.921197,0.997680,37,0.930561,0.867984,16,4,-1.00,4,12,4,1,2,0.9,0.8,0.2,0.2,382,358,38,0.48,0.01,0.01,0.02
35,0.52,0.921254,0.997789,35,0.931093,0.868925,16,4,-1.00,4,12,4,1,3,0.9,0.8,0.2,0.2,382,357,36,0.51,0.00,0.01,0.03
30,0.50,0.925411,0.997323,30,0.933713,0.873595,16,4,-1.00,4,12,4,1,4,0.9,0.8,0.2,0.2,382,344,31,0.49,0.00,0.01,0.03
22,0.50,0.931867,0.998710,22,0.937011,0.879388,16,4,-1.00,4,12,4,1,5,0.9,0.8,0.2,0.2,382,223,22,0.48,0.01,0.01,0.03
53,0.51,0.919556,0.996229,53,0.926790,0.861226,16,4,-1.00,4,16,2,1,2,0.9,0.8,0.2,0.2,382,539,54,0.49,0.00,0.02,0.03
51,0.50,0.920309,0.995632,51,0.927619,0.862723,16,4,-1.00,4,16,2,1,3,0.9,0.8,0.2,0.2,382,527,52,0.48,0.00,0.02,0.03
39,0.48,0.924005,0.995428,39,0.931146,0.868968,16,4,-1.00,4,16,2,1,4,0.9,0.8,0.2,0.2,382,455,40,0.46,0.00,0.02,0.02
27,0.51,0.931993,0.996052,27,0.935356,0.876315,16,4,-1.00,4,16,2,1,5,0.9,0.8,0.2,0.2,382,300,27,0.50,0.00,0.01,0.02
38,0.51,0.920988,0.997734,38,0.930318,0.867556,16,4,-1.00,4,16,4,1,2,0.9,0.8,0.2,0.2,382,472,39,0.49,0.00,0.02,0.03
36,0.51,0.920991,0.997635,36,0.930716,0.868247,16,4,-1.00,4,16,4,1,3,0.9,0.8,0.2,0.2,382,470,37,0.48,0.00,0.03,0.02
31,0.50,0.925045,0.997166,31,0.933303,0.872877,16,4,-1.00,4,16,4,1,4,0.9,0.8,0.2,0.2,382,451,32,0.49,0.00,0.01,0.03
23,0.50,0.931113,0.998766,23,0.936066,0.877690,16,4,-1.00,4,16,4,1,5,0.9,0.8,0.2,0.2,382,299,23,0.49,0.00,0.01,0.03
35,0.50,0.927513,0.997563,35,0.931772,0.869897,16,4,-1.00,5,8,2,1,2,0.9,0.8,0.2,0.2,260,188,35,0.49,0.01,0.00,0.03
33,0.50,0.927969,0.997437,33,0.932423,0.871075,16,4,-1.00,5,8,2,1,3,0.9,0.8,0.2,0.2,260,185,33,0.49,0.01,0.00,0.02
29,0.49,0.930200,0.997328,29,0.934092,0.874132,16,4,-1.00,5,8,2,1,4,0.9,0.8,0.2,0.2,260,176,29,0.48,0.00,0.01,0.03
25,0.51,0.932433,0.997076,25,0.936185,0.877894,16,4,-1.00,5,8,2,1,5,0.9,0.8,0.2,0.2,260,159,25,0.50,0.00,0.01,0.03
25,0.50,0.929903,0.998663,25,0.935488,0.876669,16,4,-1.00,5,8,4,1,2,0.9,0.8,0.2,0.2,260,164,25,0.50,0.00,0.00,0.02
25,0.50,0.929903,0.998663,25,0.935488,0.876669,16,4,-1.00,5,8,4,1,3,0.9,0.8,0.2,0.2,260,164,25,0.48,0.01,0.01,0.02
24,0.50,0.930124,0.998594,24,0.935533,0.876734,16,4,-1.00,5,8,4,1,4,0.9,0.8,0.2,0.2,260,163,24,0.48,0.01,0.01,0.02
21,0.50,0.931532,0.998650,21,0.937063,0.879471,16,4,-1.00,5,8,4,1,5,0.9,0.8,0.2,0.2,260,157,21,0.48,0.00,0.02,0.02
39,0.51,0.927028,0.996633,39,0.930746,0.868071,16,4,-1.00,5,12,2,1,2,0.9,0.8,0.2,0.2,260,285,39,0.48,0.00,0.02,0.02
37,0.52,0.927394,0.996489,37,0.931392,0.869241,16,4,-1.00,5,12,2,1,3,0.9,0.8,0.2,0.2,260,281,37,0.50,0.00,0.02,0.02
32,0.51,0.929259,0.996278,32,0.933336,0.872783,16,4,-1.00,5,12,2,1,4,0.9,0.8,0.2,0.2,260,266,32,0.49,0.00,0.02,0.02
28,0.51,0.931424,0.996043,28,0.935144,0.876007,16,4,-1.00,5,12,2,1,5,0.9,0.8,0.2,0.2,260,242,28,0.49,0.01,0.01,0.03
27,0.49,0.930170,0.998759,27,0.935325,0.876390,16,4,-1.00,5,12,4,1,2,0.9,0.8,0.2,0.2,260,246,27,0.47,0.01,0.01,0.02
26,0.51,0.930179,0.998714,26,0.935442,0.876592,16,4,-1.00,5,12,4,1,3,0.9,0.8,0.2,0.2,260,245,26,0.50,0.01,0.00,0.03
25,0.51,0.930319,0.998649,25,0.935402,0.876508,16,4,-1.00,5,12,4,1,4,0.9,0.8,0.2,0.2,260,244,25,0.50,0.00,0.01,0.03
22,0.50,0.931867,0.998710,22,0.937011,0.879388,16,4,-1.00,5,12,4,1,5,0.9,0.8,0.2,0.2,260,234,22,0.49,0.00,0.01,0.03
40,0.49,0.926950,0.996715,40,0.930628,0.867857,16,4,-1.00,5,16,2,1,2,0.9,0.8,0.2,0.2,260,380,40,0.48,0.00,0.01,0.03
38,0.52,0.927373,0.996579,38,0.931281,0.869042,16,4,-1.00,5,16,2,1,3,0.9,0.8,0.2,0.2,260,375,38,0.50,0.00,0.02,0.02
33,0.50,0.929474,0.995885,33,0.933211,0.872550,16,4,-1.00,5,16,2,1,4,0.9,0.8,0.2,0.2,260,354,33,0.49,0.00,0.01,0.02
28,0.50,0.931424,0.996043,28,0.935144,0.876007,16,4,-1.00,5,16,2,1,5,0.9,0.8,0.2,0.2,260,319,28,0.48,0.00,0.02,0.02
28,0.51,0.929419,0.998801,28,0.934652,0.875178,16,4,-1.00,5,16,4,1,2,0.9,0.8,0.2,0.2,260,328,28,0.49,0.01,0.01,0.03
27,0.51,0.929435,0.998759,27,0.934749,0.875341,16,4,-1.00,5,16,4,1,3,0.9,0.8,0.2,0.2,260,327,27,0.50,0.00,0.01,0.03
26,0.50,0.929858,0.998699,26,0.935109,0.875986,16,4,-1.00,5,16,4,1,4,0.9,0.8,0.2,0.2,260,326,26,0.49,0.00,0.01,0.02
23,0.51,0.931113,0.998766,23,0.936066,0.877690,16,4,-1.00,5,16,4,1,5,0.9,0.8,0.2,0.2,260,315,23,0.50,0.00,0.01,0.02
2180,1.27,0.647035,0.819960,2305,0.740315,0.593299,20,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,21361,9538,2400,0.49,0.03,0.75,0.03
1024,0.74,0.723652,0.893241,1037,0.818974,0.697438,20,2,-1.00,2,8,2,1,3,0.9,0.8,0.2,0.2,21361,3509,1067,0.49,0.03,0.22,0.03
548,0.62,0.789738,0.941457,550,0.857079,0.750944,20,2,-1.00,2,8,2,1,4,0.9,0.8,0.2,0.2,21361,1583,570,0.50,0.03,0.09,0.03
338,0.59,0.822087,0.961388,341,0.878546,0.783474,20,2,-1.00,2,8,2,1,5,0.9,0.8,0.2,0.2,21361,942,355,0.51,0.02,0.06,0.02
1574,0.95,0.690216,0.867971,1620,0.775837,0.638439,20,2,-1.00,2,8,4,1,2,0.9,0.8,0.2,0.2,21361,9192,1654,0.50,0.02,0.43,0.03
656,0.65,0.766598,0.931124,659,0.845207,0.734667,20,2,-1.00,2,8,4,1,3,0.9,0.8,0.2,0.2,21361,3299,670,0.48,0.02,0.15,0.02
287,0.57,0.828813,0.966081,288,0.881089,0.788153,20,2,-1.00,2,8,4,1,4,0.9,0.8,0.2,0.2,21361,1266,295,0.50,0.02,0.05,0.02
169,0.54,0.850669,0.977628,170,0.898268,0.814979,20,2,-1.00,2,8,4,1,5,0.9,0.8,0.2,0.2,21361,681,173,0.48,0.03,0.03,0.02
2347,1.37,0.637095,0.807956,2509,0.730896,0.581852,20,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,21361,14239,2621,0.49,0.03,0.85,0.04
1144,0.85,0.712045,0.881879,1160,0.811770,0.687926,20,2,-1.00,2,12,2,1,3,0.9,0.8,0.2,0.2,21361,5229,1198,0.50,0.04,0.31,0.03
632,0.61,0.774055,0.931409,637,0.850457,0.741768,20,2,-1.00,2,12,2,1,4,0.9,0.8,0.2,0.2,21361,2325,660,0.46,0.04,0.11,0.03
395,0.60,0.809683,0.955136,397,0.872764,0.774643,20,2,-1.00,2,12,2,1,5,0.9,0.8,0.2,0.2,21361,1360,413,0.50,0.03,0.07,0.03
1685,0.97,0.680176,0.859014,1751,0.768642,0.629505,20,2,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,21361,13798,1792,0.48,0.02,0.47,0.04
735,0.67,0.750658,0.920194,738,0.838648,0.725966,20,2,-1.00,2,12,4,1,3,0.9,0.8,0.2,0.2,21361,4956,751,0.49,0.03,0.15,0.03
333,0.57,0.816312,0.960772,335,0.875744,0.780209,20,2,-1.00,2,12,4,1,4,0.9,0.8,0.2,0.2,21361,1898,342,0.49,0.02,0.06,0.03
197,0.53,0.847142,0.978117,198,0.894298,0.808487,20,2,-1.00,2,12,4,1,5,0.9,0.8,0.2,0.2,21361,1026,203,0.48,0.02,0.03,0.02
2480,1.42,0.629212,0.798433,2678,0.722783,0.572290,20,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,21361,18860,2800,0.49,0.05,0.88,0.03
1234,0.88,0.702775,0.870818,1255,0.806528,0.681264,20,2,-1.00,2,16,2,1,3,0.9,0.8,0.2,0.2,21361,6891,1294,0.50,0.05,0.33,0.03
694,0.66,0.764193,0.923860,698,0.845974,0.735583,20,2,-1.00,2,16,2,1,4,0.9,0.8,0.2,0.2,21361,3042,722,0.49,0.05,0.12,0.03
443,0.62,0.801727,0.949896,445,0.868620,0.768287,20,2,-1.00,2,16,2,1,5,0.9,0.8,0.2,0.2,21361,1786,462,0.50,0.05,0.07,0.03
1764,1.04,0.670843,0.848347,1846,0.763067,0.622706,20,2,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,21361,18345,1894,0.48,0.04,0.52,0.03
785,0.69,0.740885,0.911614,791,0.834200,0.719761,20,2,-1.00,2,16,4,1,3,0.9,0.8,0.2,0.2,21361,6537,805,0.50,0.03,0.16,0.03
368,0.56,0.809901,0.958617,369,0.872198,0.774691,20,2,-1.00,2,16,4,1,4,0.9,0.8,0.2,0.2,21361,2517,377,0.47,0.03,0.06,0.03
221,0.55,0.841567,0.975436,223,0.890843,0.802965,20,2,-1.00,2,16,4,1,5,0.9,0.8,0.2,0.2,21361,1359,227,0.49,0.02,0.04,0.03
1549,0.97,0.682729,0.852850,1604,0.781865,0.647481,20,2,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,12292,5736,1664,0.48,0.02,0.47,0.03
1070,0.77,0.718441,0.888051,1083,0.815085,0.692197,20,2,-1.00,3,8,2,1,3,0.9,0.8,0.2,0.2,12292,4151,1115,0.50,0.01,0.26,0.03
552,0.58,0.788873,0.940979,553,0.856764,0.750554,20,2,-1.00,3,8,2,1,4,0.9,0.8,0.2,0.2,12292,1683,573,0.47,0.01,0.10,0.03
336,0.58,0.822680,0.961691,339,0.878823,0.783830,20,2,-1.00,3,8,2,1,5,0.9,0.8,0.2,0.2,12292,972,353,0.50,0.01,0.07,0.02
886,0.68,0.739516,0.907497,895,0.826033,0.707493,20,2,-1.00,3,8,4,1,2,0.9,0.8,0.2,0.2,12292,4125,912,0.45,0.01,0.22,0.03
669,0.66,0.765546,0.931511,672,0.843571,0.732256,20,2,-1.00,3,8,4,1,3,0.9,0.8,0.2,0.2,12292,3584,683,0.50,0.01,0.15,0.03
283,0.55,0.829631,0.966562,284,0.881399,0.788625,20,2,-1.00,3,8,4,1,4,0.9,0.8,0.2,0.2,12292,1283,291,0.48,0.02,0.05,0.02
166,0.52,0.852063,0.978889,167,0.898962,0.816085,20,2,-1.00,3,8,4,1,5,0.9,0.8,0.2,0.2,12292,680,170,0.48,0.01,0.03,0.02
1739,1.09,0.669669,0.839431,1813,0.770648,0.633065,20,2,-1.00,3,12,2,1,2,0.9,0.8,0.2,0.2,12292,8526,1882,0.49,0.02,0.58,0.03
1172,0.83,0.709872,0.878903,1190,0.809233,0.684222,20,2,-1.00,3,12,2,1,3,0.9,0.8,0.2,0.2,12292,6153,1228,0.49,0.03,0.31,0.03
634,0.63,0.774568,0.931327,638,0.850493,0.741706,20,2,-1.00,3,12,2,1,4,0.9,0.8,0.2,0.2,12292,2458,661,0.49,0.02,0.12,0.02
391,0.56,0.811834,0.955401,393,0.873289,0.775149,20,2,-1.00,3,12,2,1,5,0.9,0.8,0.2,0.2,12292,1399,409,0.48,0.01,0.07,0.03
997,0.75,0.725557,0.894577,1011,0.818464,0.697162,20,2,-1.00,3,12,4,1,2,0.9,0.8,0.2,0.2,12292,6182,1032,0.49,0.01,0.25,0.03
748,0.66,0.749398,0.918675,751,0.837518,0.724188,20,2,-1.00,3,12,4,1,3,0.9,0.8,0.2,0.2,12292,5391,764,0.48,0.02,0.16,0.03
328,0.57,0.816861,0.960950,330,0.876233,0.781039,20,2,-1.00,3,12,4,1,4,0.9,0.8,0.2,0.2,12292,1925,337,0.50,0.01,0.06,0.02
192,0.56,0.847318,0.978590,193,0.894931,0.809523,20,2,-1.00,3,12,4,1,5,0.9,0.8,0.2,0.2,12292,1024,198,0.50,0.01,0.05,0.02
1872,1.15,0.660400,0.830450,1968,0.762406,0.622761,20,2,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,12292,11311,2041,0.50,0.02,0.63,0.04
1256,0.85,0.701149,0.869671,1278,0.804398,0.678145,20,2,-1.00,3,16,2,1,3,0.9,0.8,0.2,0.2,12292,8137,1319,0.49,0.02,0.34,0.03
691,0.65,0.765227,0.923406,695,0.846292,0.735858,20,2,-1.00,3,16,2,1,4,0.9,0.8,0.2,0.2,12292,3228,719,0.50,0.03,0.12,0.03
437,0.59,0.803009,0.950475,439,0.868996,0.768733,20,2,-1.00,3,16,2,1,5,0.9,0.8,0.2,0.2,12292,1840,456,0.49,0.03,0.07,0.02
1075,0.77,0.716591,0.885888,1095,0.812662,0.689302,20,2,-1.00,3,16,4,1,2,0.9,0.8,0.2,0.2,12292,8178,1121,0.49,0.01,0.27,0.03
787,0.67,0.742568,0.912958,793,0.834274,0.719794,20,2,-1.00,3,16,4,1,3,0.9,0.8,0.2,0.2,12292,7115,807,0.48,0.01,0.18,0.03
360,0.56,0.811060,0.958888,362,0.872872,0.775883,20,2,-1.00,3,16,4,1,4,0.9,0.8,0.2,0.2,12292,2553,369,0.48,0.01,0.07,0.03
213,0.53,0.843438,0.976571,215,0.891908,0.804722,20,2,-1.00,3,16,4,1,5,0.9,0.8,0.2,0.2,12292,1356,219,0.49,0.01,0.03,0.03
1087,0.79,0.721243,0.887385,1110,0.814999,0.691917,20,2,-1.00,4,8,2,1,2,0.9,0.8,0.2,0.2,7953,3336,1151,0.49,0.01,0.29,0.03
812,0.68,0.746733,0.911811,815,0.835188,0.720202,20,2,-1.00,4,8,2,1,3,0.9,0.8,0.2,0.2,7953,2714,844,0.49,0.01,0.18,0.03
575,0.59,0.783332,0.938170,576,0.854311,0.747280,20,2,-1.00,4,8,2,1,4,0.9,0.8,0.2,0.2,7953,1939,597,0.48,0.01,0.10,0.02
344,0.55,0.820546,0.959200,346,0.878093,0.782714,20,2,-1.00,4,8,2,1,5,0.9,0.8,0.2,0.2,7953,1058,360,0.48,0.01,0.06,0.03
437,0.58,0.798759,0.952946,440,0.864844,0.763739,20,2,-1.00,4,8,4,1,2,0.9,0.8,0.2,0.2,7953,1771,448,0.49,0.01,0.08,0.02
380,0.55,0.808924,0.959483,381,0.870721,0.772532,20,2,-1.00,4,8,4,1,3,0.9,0.8,0.2,0.2,7953,1690,389,0.47,0.01,0.07,0.03
290,0.56,0.827623,0.964332,290,0.880464,0.787181,20,2,-1.00,4,8,4,1,4,0.9,0.8,0.2,0.2,7953,1404,298,0.50,0.00,0.06,0.02
162,0.54,0.855407,0.979983,163,0.899209,0.816323,20,2,-1.00,4,8,4,1,5,0.9,0.8,0.2,0.2,7953,712,166,0.50,0.00,0.04,0.02
1266,0.88,0.704382,0.873900,1294,0.803040,0.675925,20,2,-1.00,4,12,2,1,2,0.9,0.8,0.2,0.2,7953,4944,1340,0.50,0.01,0.37,0.03
927,0.74,0.734285,0.899911,935,0.827271,0.709089,20,2,-1.00,4,12,2,1,3,0.9,0.8,0.2,0.2,7953,4015,968,0.49,0.01,0.24,0.02
656,0.62,0.769892,0.928322,660,0.848247,0.738600,20,2,-1.00,4,12,2,1,4,0.9,0.8,0.2,0.2,7953,2843,684,0.49,0.01,0.12,0.03
398,0.58,0.810699,0.953870,399,0.872943,0.774518,20,2,-1.00,4,12,2,1,5,0.9,0.8,0.2,0.2,7953,1534,415,0.51,0.01,0.06,0.03
516,0.60,0.781988,0.943685,520,0.857445,0.752980,20,2,-1.00,4,12,4,1,2,0.9,0.8,0.2,0.2,7953,2666,529,0.49,0.00,0.11,0.02
443,0.60,0.794849,0.951386,444,0.864513,0.763380,20,2,-1.00,4,12,4,1,3,0.9,0.8,0.2,0.2,7953,2544,453,0.49,0.02,0.09,0.02
333,0.56,0.816662,0.960166,334,0.875616,0.780053,20,2,-1.00,4,12,4,1,4,0.9,0.8,0.2,0.2,7953,2106,342,0.50,0.01,0.05,0.03
188,0.53,0.850400,0.980425,189,0.895407,0.810298,20,2,-1.00,4,12,4,1,5,0.9,0.8,0.2,0.2,7953,1075,194,0.49,0.01,0.03,0.03
1396,0.93,0.693737,0.863616,1437,0.794634,0.665011,20,2,-1.00,4,16,2,1,2,0.9,0.8,0.2,0.2,7953,6557,1487,0.50,0.01,0.42,0.03
1014,0.76,0.725951,0.893398,1022,0.821720,0.701552,20,2,-1.00,4,16,2,1,3,0.9,0.8,0.2,0.2,7953,5317,1060,0.48,0.02,0.26,0.02
715,0.64,0.760922,0.919906,719,0.844121,0.732873,20,2,-1.00,4,16,2,1,4,0.9,0.8,0.2,0.2,7953,3739,744,0.49,0.02,0.13,0.02
443,0.57,0.801946,0.949398,444,0.868827,0.768391,20,2,-1.00,4,16,2,1,5,0.9,0.8,0.2,0.2,7953,2030,461,0.47,0.02,0.08,0.02
578,0.62,0.773392,0.937559,583,0.851671,0.744608,20,2,-1.00,4,16,4,1,2,0.9,0.8,0.2,0.2,7953,3525,593,0.50,0.01,0.11,0.02
489,0.60,0.787749,0.946289,490,0.859927,0.756363,20,2,-1.00,4,16,4,1,3,0.9,0.8,0.2,0.2,7953,3357,500,0.49,0.02,0.09,0.03
365,0.56,0.810736,0.957523,366,0.872101,0.774663,20,2,-1.00,4,16,4,1,4,0.9,0.8,0.2,0.2,7953,2793,374,0.49,0.01,0.06,0.03
210,0.52,0.843403,0.977472,211,0.892224,0.805328,20,2,-1.00,4,16,4,1,5,0.9,0.8,0.2,0.2,7953,1423,215,0.48,0.00,0.04,0.02
804,0.74,0.750182,0.913661,811,0.837590,0.723171,20,2,-1.00,5,8,2,1,2,0.9,0.8,0.2,0.2,5689,2137,837,0.49,0.01,0.24,0.03
638,0.65,0.771272,0.931405,640,0.850756,0.742347,20,2,-1.00,5,8,2,1,3,0.9,0.8,0.2,0.2,5689,1848,661,0.50,0.00,0.15,0.03
488,0.59,0.799280,0.946559,488,0.863247,0.759938,20,2,-1.00,5,8,2,1,4,0.9,0.8,0.2,0.2,5689,1484,506,0.48,0.02,0.09,0.02
349,0.55,0.818842,0.958149,351,0.877034,0.780938,20,2,-1.00,5,8,2,1,5,0.9,0.8,0.2,0.2,5689,1128,367,0.48,0.02,0.05,0.03
252,0.54,0.829534,0.972835,254,0.885842,0.795927,20,2,-1.00,5,8,4,1,2,0.9,0.8,0.2,0.2,5689,948,258,0.48,0.01,0.05,0.03
239,0.54,0.835099,0.975678,241,0.887280,0.798229,20,2,-1.00,5,8,4,1,3,0.9,0.8,0.2,0.2,5689,937,245,0.49,0.00,0.05,0.03
206,0.54,0.847193,0.979310,208,0.891840,0.804888,20,2,-1.00,5,8,4,1,4,0.9,0.8,0.2,0.2,5689,875,212,0.50,0.01,0.03,0.03
165,0.53,0.854781,0.979931,166,0.898516,0.815200,20,2,-1.00,5,8,4,1,5,0.9,0.8,0.2,0.2,5689,742,170,0.49,0.00,0.04,0.02
956,0.78,0.735814,0.900591,967,0.827416,0.708698,20,2,-1.00,5,12,2,1,2,0.9,0.8,0.2,0.2,5689,3156,998,0.49,0.01,0.28,0.02
739,0.67,0.761733,0.922389,745,0.843515,0.731507,20,2,-1.00,5,12,2,1,3,0.9,0.8,0.2,0.2,5689,2717,771,0.48,0.01,0.18,0.02
558,0.61,0.788863,0.938779,560,0.857936,0.752070,20,2,-1.00,5,12,2,1,4,0.9,0.8,0.2,0.2,5689,2164,578,0.49,0.02,0.10,0.03
405,0.55,0.808751,0.952253,406,0.872125,0.773348,20,2,-1.00,5,12,2,1,5,0.9,0.8,0.2,0.2,5689,1642,423,0.47,0.01,0.07,0.03
312,0.56,0.815258,0.962562,312,0.879552,0.785919,20,2,-1.00,5,12,4,1,2,0.9,0.8,0.2,0.2,5689,1439,318,0.49,0.01,0.06,0.03
293,0.56,0.821699,0.965818,293,0.881652,0.789086,20,2,-1.00,5,12,4,1,3,0.9,0.8,0.2,0.2,5689,1416,299,0.50,0.00,0.06,0.03
247,0.54,0.836258,0.973229,247,0.886849,0.796858,20,2,-1.00,5,12,4,1,4,0.9,0.8,0.2,0.2,5689,1319,252,0.49,0.00,0.05,0.03
191,0.54,0.850216,0.980584,192,0.894872,0.809474,20,2,-1.00,5,12,4,1,5,0.9,0.8,0.2,0.2,5689,1125,197,0.49,0.01,0.04,0.02
