#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
k=20
2460,0.85,0.6244,0.7979,2651,0.7205,0.5699,28,2,-1.00,2,20,4,1,2,0.9,0.8,0.2,0.2,29899,32917,2765,0.36,0.06,0.43,0.04
2480,1.42,0.6292,0.7984,2678,0.7228,0.5723,20,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,21361,18860,2800,0.49,0.05,0.88,0.03
2494,1.33,0.6266,0.7909,2701,0.7255,0.5773,28,2,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,17002,15438,2843,0.62,0.06,0.65,0.04
2509,1.52,0.6236,0.7954,2721,0.7184,0.5674,24,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,25863,11255,2849,0.55,0.04,0.93,0.03
2578,0.92,0.6253,0.7942,2805,0.7167,0.5649,20,2,-1.00,2,20,2,1,2,0.9,0.8,0.2,0.2,21361,23624,2939,0.36,0.07,0.49,0.03
2627,1.01,0.6212,0.7838,2865,0.7176,0.5674,28,2,-1.00,3,20,2,1,2,0.9,0.8,0.2,0.2,17002,19289,3032,0.46,0.05,0.50,0.04

k=180
2710,1.63,0.6150,0.7838,2973,0.7069,0.5536,24,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,25863,16820,3133,0.50,0.04,1.09,0.04
2846,1.08,0.6054,0.7731,3123,0.6986,0.5437,28,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,29899,12897,3296,0.49,0.05,0.54,0.04
2872,1.67,0.6074,0.7735,3178,0.6978,0.5427,24,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,25863,22290,3367,0.48,0.05,1.14,0.04
2984,1.10,0.6032,0.7680,3315,0.6917,0.5354,24,2,-1.00,2,20,2,1,2,0.9,0.8,0.2,0.2,25863,27925,3531,0.40,0.07,0.63,0.05
3070,2.04,0.5972,0.7619,3416,0.6859,0.5286,28,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,29899,19312,3624,0.66,0.06,1.32,0.04

k=200
3232,1.24,0.5881,0.7508,3655,0.6748,0.5166,28,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,29899,25598,3903,0.39,0.08,0.77,0.04
3352,1.34,0.5850,0.7454,3814,0.6681,0.5084,28,2,-1.00,2,20,2,1,2,0.9,0.8,0.2,0.2,29899,32111,4098,0.47,0.08,0.79,0.03
