#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
571,2.30,0.6653,0.9588,572,0.7601,0.6133,12,4,-1.00,50,12,6,1,50,0.9,0.8,0.2,0.2,5441,6031,634,0.68,0.04,1.58,0.65
571,2.43,0.6824,0.9513,573,0.7763,0.6326,20,6,-1.00,10,10,6,1,50,0.9,0.8,0.2,0.2,36977,6493,646,0.77,0.10,1.56,0.65
571,2.44,0.6816,0.9517,572,0.7742,0.6303,20,6,-1.00,50,8,6,1,50,0.9,0.8,0.2,0.2,5161,5473,649,0.77,0.04,1.63,0.65
572,2.37,0.6704,0.9484,574,0.7738,0.6291,16,6,-1.00,50,10,6,1,30,0.9,0.8,0.2,0.2,4155,5853,644,0.72,0.03,1.62,0.64
573,2.32,0.6816,0.9514,575,0.7756,0.6318,20,6,-1.00,8,10,6,1,50,0.9,0.8,0.2,0.2,47038,6495,648,0.78,0.11,1.43,0.65
576,2.37,0.6135,0.9464,579,0.7530,0.6078,12,4,-1.00,10,12,6,1,50,0.9,0.8,0.2,0.2,41978,5803,642,0.69,0.10,1.58,0.70
576,2.44,0.6862,0.9530,577,0.7789,0.6353,20,6,-1.00,50,10,6,1,50,0.9,0.8,0.2,0.2,5161,6858,654,0.77,0.04,1.63,0.64
577,2.32,0.6644,0.9493,579,0.7670,0.6213,12,6,-1.00,50,12,4,1,10,0.9,0.8,0.2,0.2,3105,5648,644,0.67,0.03,1.62,0.65
577,2.37,0.6683,0.9502,578,0.7709,0.6269,16,6,-1.00,50,12,4,1,50,0.9,0.8,0.2,0.2,4155,6780,655,0.72,0.04,1.61,0.65
579,2.21,0.6518,0.9531,579,0.7579,0.6114,8,4,-1.00,50,12,4,1,30,0.9,0.8,0.2,0.2,3644,4642,636,0.63,0.03,1.55,0.65
579,2.39,0.6693,0.9486,581,0.7728,0.6280,16,6,-1.00,50,10,6,1,10,0.9,0.8,0.2,0.2,4155,5853,651,0.71,0.03,1.65,0.65
580,0.99,0.6668,0.9471,581,0.7696,0.6252,16,6,-1.00,8,14,4,1,50,0.9,0.8,0.2,0.2,37856,7169,663,0.73,0.14,0.12,0.67
