8010,115.95,0.1025,0.2872,8027,0.1237,0.0271,24,6,-1.00,50,12,6,1,50,0.9,0.8,0.5,0.3,72964,75292,11503,1.23,8.56,106.16,2.13
8023,98.02,0.1117,0.2876,8038,0.1263,0.0270,24,4,-1.00,50,10,6,1,30,0.9,0.8,0.5,0.3,57610,59173,10544,1.20,8.25,88.57,2.10
8063,117.98,0.1023,0.2796,8078,0.1232,0.0269,24,6,-1.00,30,12,6,1,50,0.9,0.8,0.5,0.3,114269,73511,11575,1.21,9.41,107.36,1.85
8152,86.97,0.1108,0.2860,8167,0.1278,0.0274,16,4,-1.00,30,10,6,1,30,0.9,0.8,0.5,0.3,59573,56624,10054,1.00,5.97,80.00,1.93
8276,112.57,0.1030,0.2851,8290,0.1224,0.0265,16,6,-1.00,50,10,4,1,30,0.9,0.8,0.5,0.3,48747,55621,11519,1.05,5.28,106.24,2.06
8426,111.17,0.1113,0.2843,8451,0.1248,0.0265,24,4,-1.00,50,12,6,1,30,0.9,0.8,0.5,0.3,57610,71036,11228,1.20,9.79,100.18,1.59
8465,121.01,0.1025,0.2855,8489,0.1222,0.0266,24,6,-1.00,50,8,6,1,30,0.9,0.8,0.5,0.3,72964,55052,11926,1.23,5.90,113.88,1.67
8470,104.74,0.1026,0.2886,8480,0.1245,0.0270,16,6,-1.00,30,8,6,1,30,0.9,0.8,0.5,0.3,76640,53447,11073,1.07,4.40,99.27,2.04
8487,98.25,0.1101,0.2831,8500,0.1262,0.0268,16,4,-1.00,30,12,6,1,30,0.9,0.8,0.5,0.3,59573,67919,10641,1.03,7.02,90.20,2.19
8617,99.41,0.1106,0.2797,8631,0.1250,0.0265,16,4,-1.00,40,8,4,1,30,0.9,0.8,0.5,0.3,46982,46814,10909,1.02,5.41,92.98,2.03
8638,112.86,0.1120,0.2696,8663,0.1233,0.0260,24,4,-1.00,30,8,4,1,50,0.9,0.8,0.5,0.3,87817,51688,11490,1.20,8.01,103.65,1.94
8642,112.71,0.1118,0.2697,8671,0.1233,0.0260,24,4,-1.00,40,8,4,1,50,0.9,0.8,0.5,0.3,69371,52134,11499,1.21,7.67,103.83,2.07
